segment_id,processing_day,icao24,segment_start_time,segment_end_time,gap_duration_minutes,adsc_point_count,segment_callsign,flight_callsign,flight_start_time,flight_end_time,estdepartureairport,estarrivalairport,is_valid,reasons,before_count,during_count,after_count,before_boundary_speed_kts,after_boundary_speed_kts,max_internal_speed_kts,median_internal_speed_kts,artifact_dir,adsc_path,adsb_before_path,adsb_after_path,stitched_minimal_path,metadata_path
20240401_4b1887_143028_154535,2024-04-01,4b1887,2024-04-01 14:30:28,2024-04-01 15:45:35,75.11666666666666,4,,SWR14V,2024-04-01 14:36:03,2024-04-01 22:33:48,LSZH,KJFK,True,[],8181,0,3428,581.2526145495457,500.1089012434741,488.58282854302377,477.2186583355015,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240401_4b1887_143028_154535,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240401_4b1887_143028_154535/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240401_4b1887_143028_154535/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240401_4b1887_143028_154535/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240401_4b1887_143028_154535/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240401_4b1887_143028_154535/metadata.json
20240402_c01723_132022_142610,2024-04-02,c01723,2024-04-02 13:20:22,2024-04-02 14:26:10,65.8,2,,ACA873,2024-04-02 14:15:04,2024-04-02 21:25:27,LFPG,CYYZ,True,[],6294,0,570,512.2495253955626,540.9445198534332,490.65498674212705,490.65498674212705,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240402_c01723_132022_142610,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240402_c01723_132022_142610/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240402_c01723_132022_142610/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240402_c01723_132022_142610/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240402_c01723_132022_142610/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240402_c01723_132022_142610/metadata.json
20240402_06a2c7_132641_143250,2024-04-02,06a2c7,2024-04-02 13:26:41,2024-04-02 14:32:50,66.15,2,,QTR6H,2024-04-02 10:42:30,2024-04-02 21:50:03,,KJFK,True,[],7847,0,2094,512.988431564544,529.7893330360803,491.1736791233277,491.1736791233277,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240402_06a2c7_132641_143250,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240402_06a2c7_132641_143250/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240402_06a2c7_132641_143250/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240402_06a2c7_132641_143250/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240402_06a2c7_132641_143250/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240402_06a2c7_132641_143250/metadata.json
20240403_400684_122535_133958,2024-04-03,400684,2024-04-03 12:25:35,2024-04-03 13:39:58,74.38333333333334,2,,BAW185,2024-04-03 13:29:47,2024-04-03 20:37:23,EGLL,KEWR,True,[],4848,0,3067,546.2692278677684,522.4480585105141,497.293476166776,497.293476166776,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240403_400684_122535_133958,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240403_400684_122535_133958/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240403_400684_122535_133958/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240403_400684_122535_133958/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240403_400684_122535_133958/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240403_400684_122535_133958/metadata.json
20240403_4b1880_130358_140952,2024-04-03,4b1880,2024-04-03 13:03:58,2024-04-03 14:09:52,65.9,4,,SWR22D,2024-04-03 13:00:12,2024-04-03 20:51:54,LSGG,KJFK,True,[],7727,0,3725,501.3408945271046,496.21356118991736,484.56124336154977,475.4984160282565,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240403_4b1880_130358_140952,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240403_4b1880_130358_140952/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240403_4b1880_130358_140952/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240403_4b1880_130358_140952/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240403_4b1880_130358_140952/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240403_4b1880_130358_140952/metadata.json
20240403_400772_135234_153121,2024-04-03,400772,2024-04-03 13:52:34,2024-04-03 15:31:21,98.78333333333333,3,,BAW12J,2024-04-03 14:47:45,2024-04-04 00:19:14,EGKK,KTPA,True,[],5036,0,907,525.7861694131086,504.91513396186855,496.95380504468676,489.42039239470915,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240403_400772_135234_153121,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240403_400772_135234_153121/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240403_400772_135234_153121/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240403_400772_135234_153121/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240403_400772_135234_153121/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240403_400772_135234_153121/metadata.json
20240403_400771_153220_170141,2024-04-03,400771,2024-04-03 15:32:20,2024-04-03 17:01:41,89.35,2,,BAW41C,2024-04-03 16:47:35,2024-04-04 01:51:00,EGKK,KMCO,True,[],4977,0,1543,585.5041807155421,504.5682616108595,488.35614765578475,488.35614765578475,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240403_400771_153220_170141,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240403_400771_153220_170141/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240403_400771_153220_170141/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240403_400771_153220_170141/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240403_400771_153220_170141/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240403_400771_153220_170141/metadata.json
20240404_06a1c0_133903_145821,2024-04-04,06a1c0,2024-04-04 13:39:03,2024-04-04 14:58:21,79.3,2,,QTR6H,2024-04-04 10:48:40,2024-04-04 22:15:12,,KJFK,True,[],7960,0,2139,516.4365031926217,491.2988535027723,470.8480026512235,470.8480026512235,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240404_06a1c0_133903_145821,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240404_06a1c0_133903_145821/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240404_06a1c0_133903_145821/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240404_06a1c0_133903_145821/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240404_06a1c0_133903_145821/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240404_06a1c0_133903_145821/metadata.json
20240404_ac308f_135607_151138,2024-04-04,ac308f,2024-04-04 13:56:07,2024-04-04 15:11:38,75.51666666666667,3,,AAL719,2024-04-04 13:51:17,2024-04-04 22:44:23,LIRF,KPHL,True,[],9084,0,2196,535.879128132734,481.3381122188906,485.25521909576685,482.01927140937505,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240404_ac308f_135607_151138,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240404_ac308f_135607_151138/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240404_ac308f_135607_151138/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240404_ac308f_135607_151138/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240404_ac308f_135607_151138/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240404_ac308f_135607_151138/metadata.json
20240404_a75283_142939_153303,2024-04-04,a75283,2024-04-04 14:29:39,2024-04-04 15:33:03,63.4,3,,DAL223,2024-04-04 13:06:36,2024-04-05 00:10:07,LGAV,KATL,True,[],8008,0,104,527.5032372041783,489.9673682523677,487.4866756248071,487.366036145257,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240404_a75283_142939_153303,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240404_a75283_142939_153303/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240404_a75283_142939_153303/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240404_a75283_142939_153303/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240404_a75283_142939_153303/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/new/step1_raw_2024-04-01_to_2024-05-01/flights/20240404_a75283_142939_153303/metadata.json
