segment_id,processing_day,icao24,segment_start_time,segment_end_time,gap_duration_minutes,adsc_point_count,segment_callsign,flight_callsign,flight_start_time,flight_end_time,estdepartureairport,estarrivalairport,is_valid,reasons,before_count,during_count,after_count,before_boundary_speed_kts,after_boundary_speed_kts,max_internal_speed_kts,median_internal_speed_kts,artifact_dir,adsc_path,adsb_before_path,adsb_after_path,stitched_minimal_path,metadata_path
20230708_c02ec1_092844_101850,2023-07-08,c02ec1,2023-07-08 09:28:44,2023-07-08 10:18:50,50.1,7,,ACA57,2023-07-08 04:08:46,2023-07-08 14:21:03,,CYYZ,True,[],271,0,6235,532.115032814356,473.6245526772613,527.6141917001765,511.81806156448135,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_c02ec1_092844_101850,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_c02ec1_092844_101850/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_c02ec1_092844_101850/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_c02ec1_092844_101850/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_c02ec1_092844_101850/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_c02ec1_092844_101850/metadata.json
20230708_01012a_100247_105842,2023-07-08,01012a,2023-07-08 10:02:47,2023-07-08 10:58:42,55.916666666666664,2,,MSR985,2023-07-08 05:17:52,2023-07-08 15:19:23,,KJFK,True,[],2276,0,6280,536.6548307425215,686.1565848749514,39.20000248413267,39.20000248413267,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_01012a_100247_105842,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_01012a_100247_105842/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_01012a_100247_105842/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_01012a_100247_105842/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_01012a_100247_105842/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_01012a_100247_105842/metadata.json
20230708_040203_105633_115102,2023-07-08,040203,2023-07-08 10:56:33,2023-07-08 11:51:02,54.483333333333334,5,,ETH552,2023-07-08 09:53:08,2023-07-08 16:04:25,EIDW,CYYZ,True,[],2085,0,8458,549.7718394651847,486.526335779967,530.0239679172602,514.3744878920977,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_040203_105633_115102,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_040203_105633_115102/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_040203_105633_115102/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_040203_105633_115102/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_040203_105633_115102/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_040203_105633_115102/metadata.json
20230708_8964e3_110039_113843,2023-07-08,8964e3,2023-07-08 11:00:39,2023-07-08 11:38:43,38.06666666666667,6,,UAE8ER,2023-07-08 05:18:54,2023-07-08 15:47:23,,KJFK,True,[],1154,0,4660,525.4739120005136,474.88767407479094,509.6439345149293,504.8498632724123,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_8964e3_110039_113843,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_8964e3_110039_113843/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_8964e3_110039_113843/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_8964e3_110039_113843/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_8964e3_110039_113843/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_8964e3_110039_113843/metadata.json
20230708_8963e9_112435_121941,2023-07-08,8963e9,2023-07-08 11:24:35,2023-07-08 12:19:41,55.1,6,,UAE30Y,2023-07-08 03:37:16,2023-07-08 16:53:18,OMSJ,CYYZ,True,[],1992,0,5667,545.63559083809,476.3706727463932,536.0358831373721,524.1723404341645,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_8963e9_112435_121941,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_8963e9_112435_121941/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_8963e9_112435_121941/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_8963e9_112435_121941/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_8963e9_112435_121941/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_8963e9_112435_121941/metadata.json
20230708_a661c7_113009_123422,2023-07-08,a661c7,2023-07-08 11:30:09,2023-07-08 12:34:22,64.21666666666667,6,,DAL133,2023-07-08 09:46:00,2023-07-08 17:15:20,EHAM,KDTW,True,[],2447,0,8063,539.5655997542847,475.2903055223943,530.2476149115176,517.7413471099864,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_a661c7_113009_123422,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_a661c7_113009_123422/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_a661c7_113009_123422/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_a661c7_113009_123422/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_a661c7_113009_123422/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_a661c7_113009_123422/metadata.json
20230708_3965b0_114354_124236,2023-07-08,3965b0,2023-07-08 11:43:54,2023-07-08 12:42:36,58.7,6,,AFR022,2023-07-08 09:56:02,2023-07-08 16:50:27,LFPG,KJFK,True,[],2823,0,4851,577.8204967436895,483.19494024618103,507.7433169594246,484.4782702590799,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_3965b0_114354_124236,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_3965b0_114354_124236/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_3965b0_114354_124236/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_3965b0_114354_124236/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_3965b0_114354_124236/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_3965b0_114354_124236/metadata.json
20230708_0101e0_115103_124631,2023-07-08,0101e0,2023-07-08 11:51:03,2023-07-08 12:46:31,55.46666666666667,5,,MSR987,2023-07-08 07:10:23,2023-07-08 17:09:55,,KEWR,True,[],2423,0,6155,538.1085410485256,483.9387963834644,530.139034684411,523.6374599566839,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_0101e0_115103_124631,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_0101e0_115103_124631/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_0101e0_115103_124631/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_0101e0_115103_124631/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_0101e0_115103_124631/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_0101e0_115103_124631/metadata.json
20230708_a5d1a2_122902_161821,2023-07-08,a5d1a2,2023-07-08 12:29:02,2023-07-08 16:18:21,229.31666666666666,11,,N474TC,2023-07-08 11:15:05,2023-07-08 18:44:53,ESSA,KTEB,True,[],3357,0,17448,505.90323833166383,452.94090836273733,524.3997904950306,505.3707270061294,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_a5d1a2_122902_161821,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_a5d1a2_122902_161821/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_a5d1a2_122902_161821/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_a5d1a2_122902_161821/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_a5d1a2_122902_161821/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_a5d1a2_122902_161821/metadata.json
20230708_c058c3_124008_135952,2023-07-08,c058c3,2023-07-08 12:40:08,2023-07-08 13:59:52,79.73333333333333,8,,ACA807,2023-07-08 11:39:05,2023-07-08 18:05:52,EGPH,CYYZ,True,[],2430,0,7338,537.7450222991214,469.0319719297836,520.481767027438,508.88971701615566,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_c058c3_124008_135952,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_c058c3_124008_135952/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_c058c3_124008_135952/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_c058c3_124008_135952/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_c058c3_124008_135952/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20230707_20230731/flights/20230708_c058c3_124008_135952/metadata.json
