segment_id,processing_day,icao24,segment_start_time,segment_end_time,gap_duration_minutes,adsc_point_count,segment_callsign,flight_callsign,flight_start_time,flight_end_time,estdepartureairport,estarrivalairport,is_valid,reasons,before_count,during_count,after_count,before_boundary_speed_kts,after_boundary_speed_kts,max_internal_speed_kts,median_internal_speed_kts,artifact_dir,adsc_path,adsb_before_path,adsb_after_path,stitched_minimal_path,metadata_path
20250318_407d6c_142700_172515,2025-03-18,407d6c,2025-03-18 14:27:00,2025-03-18 17:25:15,178.25,25,,GEMLG,2025-03-18 13:09:42,2025-03-18 20:02:35,EGSS,TXKF,True,[],4392,0,964,535.4524021210178,447.13127731232345,513.094533886419,477.67523361175677,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_407d6c_142700_172515,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_407d6c_142700_172515/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_407d6c_142700_172515/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_407d6c_142700_172515/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_407d6c_142700_172515/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_407d6c_142700_172515/metadata.json
20250318_400772_143956_174016,2025-03-18,400772,2025-03-18 14:39:56,2025-03-18 17:40:16,180.33333333333334,19,,BAW9VA,2025-03-18 12:49:11,2025-03-18 20:51:16,EGKK,TLPC,True,[],4023,0,1312,490.1640075245655,441.5187286139839,513.7452782136731,493.2479261598219,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_400772_143956_174016,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_400772_143956_174016/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_400772_143956_174016/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_400772_143956_174016/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_400772_143956_174016/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_400772_143956_174016/metadata.json
20250318_7380c5_144451_163858,2025-03-18,7380c5,2025-03-18 14:44:51,2025-03-18 16:38:58,114.11666666666666,44,,ELY084,2025-03-18 09:25:23,2025-03-18 20:07:59,VTBS,LLBG,True,[],82,0,1952,504.1272362819547,441.43020745042634,490.0240245361607,479.1689660192962,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_7380c5_144451_163858,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_7380c5_144451_163858/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_7380c5_144451_163858/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_7380c5_144451_163858/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_7380c5_144451_163858/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_7380c5_144451_163858/metadata.json
20250318_406f7c_144823_172155,2025-03-18,406f7c,2025-03-18 14:48:23,2025-03-18 17:21:55,153.53333333333333,20,,BAW255T,2025-03-18 13:25:16,2025-03-18 21:26:28,EGLL,TBPB,True,[],3733,0,669,634.9422654667917,455.19266380038823,506.94418637820695,495.85886113472907,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_406f7c_144823_172155,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_406f7c_144823_172155/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_406f7c_144823_172155/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_406f7c_144823_172155/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_406f7c_144823_172155/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_406f7c_144823_172155/metadata.json
20250318_76cdb2_144842_191455,2025-03-18,76cdb2,2025-03-18 14:48:42,2025-03-18 19:14:55,266.21666666666664,23,,SIA479,2025-03-18 14:21:04,2025-03-19 00:23:07,FAOR,WSSS,True,[],1985,0,3502,692.40082340657,459.84670202265073,548.9604958982324,513.7108963790395,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_76cdb2_144842_191455,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_76cdb2_144842_191455/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_76cdb2_144842_191455/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_76cdb2_144842_191455/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_76cdb2_144842_191455/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_76cdb2_144842_191455/metadata.json
20250318_406b13_145440_170359,2025-03-18,406b13,2025-03-18 14:54:40,2025-03-18 17:03:59,129.31666666666666,17,,TOM119,2025-03-18 13:37:57,2025-03-19 08:19:49,EGCC,EGCC,True,[],3498,0,44,505.58109000185317,435.44320914048353,523.8759880758586,511.6301803175668,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_406b13_145440_170359,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_406b13_145440_170359/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_406b13_145440_170359/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_406b13_145440_170359/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_406b13_145440_170359/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_406b13_145440_170359/metadata.json
20250318_4007ee_145752_171226,2025-03-18,4007ee,2025-03-18 14:57:52,2025-03-18 17:12:26,134.56666666666666,19,,BAW2203,2025-03-18 13:30:28,2025-03-18 22:11:53,EGKK,,True,[],3818,0,1470,476.3808131300808,445.6624373337253,506.7646240521581,470.9846468557631,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_4007ee_145752_171226,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_4007ee_145752_171226/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_4007ee_145752_171226/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_4007ee_145752_171226/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_4007ee_145752_171226/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_4007ee_145752_171226/metadata.json
20250318_407af2_150955_163627,2025-03-18,407af2,2025-03-18 15:09:55,2025-03-18 16:36:27,86.53333333333333,15,,BAW1B,2025-03-18 13:50:06,2025-03-18 20:28:13,EGLL,KBOS,True,[],3994,0,4001,520.0901248932944,423.0739152339776,514.6336245175793,504.73170587878803,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_407af2_150955_163627,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_407af2_150955_163627/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_407af2_150955_163627/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_407af2_150955_163627/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_407af2_150955_163627/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_407af2_150955_163627/metadata.json
20250318_4067f6_151015_173524,2025-03-18,4067f6,2025-03-18 15:10:15,2025-03-18 17:35:24,145.15,20,,TOM724,2025-03-18 13:53:07,2025-03-19 08:35:21,EGCC,EGBB,True,[],3779,0,423,704.3859061694441,437.6129658660749,520.6209027247088,500.723752246068,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_4067f6_151015_173524,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_4067f6_151015_173524/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_4067f6_151015_173524/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_4067f6_151015_173524/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_4067f6_151015_173524/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_4067f6_151015_173524/metadata.json
20250318_4006c1_151106_175434,2025-03-18,4006c1,2025-03-18 15:11:06,2025-03-18 17:54:34,163.46666666666667,32,,BAW43C,2025-03-18 13:42:36,2025-03-18 22:17:27,EGKK,KMCO,True,[],4081,0,1285,487.6240600619541,449.5100494075314,504.8160258608036,451.547649542534,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_4006c1_151106_175434,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_4006c1_151106_175434/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_4006c1_151106_175434/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_4006c1_151106_175434/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_4006c1_151106_175434/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250318_20250319/flights/20250318_4006c1_151106_175434/metadata.json
