segment_id,processing_day,icao24,segment_start_time,segment_end_time,gap_duration_minutes,adsc_point_count,segment_callsign,flight_callsign,flight_start_time,flight_end_time,estdepartureairport,estarrivalairport,is_valid,reasons,before_count,during_count,after_count,before_boundary_speed_kts,after_boundary_speed_kts,max_internal_speed_kts,median_internal_speed_kts,artifact_dir,adsc_path,adsb_before_path,adsb_after_path,stitched_minimal_path,metadata_path
20240701_39d2a3_141723_151922,2024-07-01,39d2a3,2024-07-01 14:17:23,2024-07-01 15:19:22,61.983333333333334,5,,AFR173,2024-07-01 07:31:14,2024-07-01 17:13:38,MMMX,LFPG,True,[],2786,0,6107,634.8664586983289,540.1310291900207,583.8459400518698,576.7162203965365,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240701_39d2a3_141723_151922,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240701_39d2a3_141723_151922/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240701_39d2a3_141723_151922/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240701_39d2a3_141723_151922/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240701_39d2a3_141723_151922/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240701_39d2a3_141723_151922/metadata.json
20240702_461f06_102114_113952,2024-07-02,461f06,2024-07-02 10:21:14,2024-07-02 11:39:52,78.63333333333334,3,,FIN16,2024-07-02 06:30:04,2024-07-02 13:51:50,KJFK,EFHK,True,[],2316,0,5314,536.3366090992148,486.2068986359452,528.3338168771764,518.9265064233346,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240702_461f06_102114_113952,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240702_461f06_102114_113952/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240702_461f06_102114_113952/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240702_461f06_102114_113952/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240702_461f06_102114_113952/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240702_461f06_102114_113952/metadata.json
20240702_a74505_122722_135043,2024-07-02,a74505,2024-07-02 12:27:22,2024-07-02 13:50:43,83.35,5,,DAL108,2024-07-02 07:57:15,2024-07-02 15:34:11,KATL,LEMD,True,[],3489,0,4490,590.6451721431332,510.1365101088323,547.3599151773461,543.6469871676502,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240702_a74505_122722_135043,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240702_a74505_122722_135043/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240702_a74505_122722_135043/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240702_a74505_122722_135043/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240702_a74505_122722_135043/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240702_a74505_122722_135043/metadata.json
20240702_406f7a_144009_154929,2024-07-02,406f7a,2024-07-02 14:40:09,2024-07-02 15:49:29,69.33333333333333,3,,BAW242,2024-07-02 07:58:04,2024-07-02 17:26:28,MMMX,EGLL,True,[],3106,0,4872,638.4874308104593,586.5101258381626,616.5508807590116,610.0102853501269,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240702_406f7a_144009_154929,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240702_406f7a_144009_154929/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240702_406f7a_144009_154929/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240702_406f7a_144009_154929/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240702_406f7a_144009_154929/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240702_406f7a_144009_154929/metadata.json
20240703_461f09_101335_113648,2024-07-03,461f09,2024-07-03 10:13:35,2024-07-03 11:36:48,83.21666666666667,3,,FIN16,2024-07-03 06:21:06,2024-07-03 14:05:59,KJFK,EFHK,True,[],2646,0,5709,492.44490788309145,489.5067397189756,528.7639812289716,518.5693456793533,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240703_461f09_101335_113648,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240703_461f09_101335_113648/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240703_461f09_101335_113648/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240703_461f09_101335_113648/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240703_461f09_101335_113648/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240703_461f09_101335_113648/metadata.json
20240703_71010f_111510_124341,2024-07-03,71010f,2024-07-03 11:15:10,2024-07-03 12:43:41,88.51666666666667,4,,SVA021,2024-07-03 04:41:06,2024-07-03 15:37:22,,KJFK,True,[],6360,0,2900,852.200521160664,501.9600484984552,487.81128595102575,486.6293187869702,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240703_71010f_111510_124341,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240703_71010f_111510_124341/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240703_71010f_111510_124341/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240703_71010f_111510_124341/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240703_71010f_111510_124341/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240703_71010f_111510_124341/metadata.json
20240703_4b1882_150741_161941,2024-07-03,4b1882,2024-07-03 15:07:41,2024-07-03 16:19:41,72.0,7,,SWR16F,2024-07-03 11:18:44,2024-07-03 20:04:49,LSZH,KJFK,True,[],5579,0,993,453.2728085382526,444.21608621162665,435.7530761194686,434.09901922048607,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240703_4b1882_150741_161941,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240703_4b1882_150741_161941/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240703_4b1882_150741_161941/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240703_4b1882_150741_161941/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240703_4b1882_150741_161941/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240703_4b1882_150741_161941/metadata.json
20240704_04021d_090943_105522,2024-07-04,04021d,2024-07-04 09:09:43,2024-07-04 10:55:22,105.65,3,,ETH500,2024-07-04 06:25:13,2024-07-04 15:04:14,LIRF,KIAD,True,[],9240,0,1214,689.0895534765593,487.99069656604894,481.9563578300462,476.16396432381,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240704_04021d_090943_105522,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240704_04021d_090943_105522/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240704_04021d_090943_105522/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240704_04021d_090943_105522/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240704_04021d_090943_105522/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240704_04021d_090943_105522/metadata.json
20240704_4005bf_091337_110720,2024-07-04,4005bf,2024-07-04 09:13:37,2024-07-04 11:07:20,113.71666666666667,7,,BAW18A,2024-07-04 06:40:49,2024-07-04 12:50:41,KJFK,EGLL,True,[],3213,0,5060,541.8608514137744,597.047086523524,592.8711483650175,536.7003877771631,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240704_4005bf_091337_110720,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240704_4005bf_091337_110720/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240704_4005bf_091337_110720/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240704_4005bf_091337_110720/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240704_4005bf_091337_110720/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240704_4005bf_091337_110720/metadata.json
20240704_4007ee_101110_113423,2024-07-04,4007ee,2024-07-04 10:11:10,2024-07-04 11:34:23,83.21666666666667,4,,BAW2202,2024-07-04 03:57:15,2024-07-04 13:03:28,MMUN,EGKK,True,[],2369,0,4024,508.8119507907931,556.393236176627,554.5748487184462,552.4169029268569,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240704_4007ee_101110_113423,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240704_4007ee_101110_113423/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240704_4007ee_101110_113423/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240704_4007ee_101110_113423/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240704_4007ee_101110_113423/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/try/artifacts/step1_raw_2024-07-01_to_2024-08-01/flights/20240704_4007ee_101110_113423/metadata.json
