segment_id,processing_day,icao24,segment_start_time,segment_end_time,gap_duration_minutes,adsc_point_count,segment_callsign,flight_callsign,flight_start_time,flight_end_time,estdepartureairport,estarrivalairport,is_valid,reasons,before_count,during_count,after_count,before_boundary_speed_kts,after_boundary_speed_kts,max_internal_speed_kts,median_internal_speed_kts,artifact_dir,adsc_path,adsb_before_path,adsb_after_path,stitched_minimal_path,metadata_path
20250408_a7f445_115037_135957,2025-04-08,a7f445,2025-04-08 11:50:37,2025-04-08 13:59:57,129.33333333333334,10,,UPS216,2025-04-08 09:52:48,2025-04-08 18:07:46,EDDK,KSDF,True,[],2134,0,6769,475.2664874251882,730.2774773148437,542.1805461069458,491.7119139280401,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_a7f445_115037_135957,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_a7f445_115037_135957/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_a7f445_115037_135957/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_a7f445_115037_135957/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_a7f445_115037_135957/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_a7f445_115037_135957/metadata.json
20250408_4bb14d_115243_161529,2025-04-08,4bb14d,2025-04-08 11:52:43,2025-04-08 16:15:29,262.76666666666665,61,,THY6087,2025-04-08 02:03:51,2025-04-08 18:17:25,LTFM,SBMT,True,[],720,0,4770,489.63689256657455,439.6557559646448,511.69686769975505,490.0161992971402,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_4bb14d_115243_161529,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_4bb14d_115243_161529/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_4bb14d_115243_161529/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_4bb14d_115243_161529/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_4bb14d_115243_161529/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_4bb14d_115243_161529/metadata.json
20250408_39c420_115617_130522,2025-04-08,39c420,2025-04-08 11:56:17,2025-04-08 13:05:22,69.08333333333333,8,,AFR2G,2025-04-08 10:00:33,2025-04-08 17:29:43,LFPG,KJFK,True,[],2517,0,6670,489.08707714590327,457.6615101892757,530.1304111035756,525.7279951625598,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_39c420_115617_130522,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_39c420_115617_130522/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_39c420_115617_130522/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_39c420_115617_130522/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_39c420_115617_130522/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_39c420_115617_130522/metadata.json
20250408_aa9bbf_115623_140951,2025-04-08,aa9bbf,2025-04-08 11:56:23,2025-04-08 14:09:51,133.46666666666667,19,,AVA229,2025-04-08 10:14:09,2025-04-08 18:24:52,LFPG,,True,[],1582,0,342,477.04744008302094,476.17222277377886,488.2474151244593,478.2135388488234,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_aa9bbf_115623_140951,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_aa9bbf_115623_140951/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_aa9bbf_115623_140951/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_aa9bbf_115623_140951/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_aa9bbf_115623_140951/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_aa9bbf_115623_140951/metadata.json
20250408_7380c3_120413_130441,2025-04-08,7380c3,2025-04-08 12:04:13,2025-04-08 13:04:41,60.46666666666667,7,,ELY009,2025-04-08 06:24:31,2025-04-08 17:42:14,LLBG,KJFK,True,[],2032,0,5294,491.0683858251582,470.9849020519086,531.7596427400835,492.4362726678708,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_7380c3_120413_130441,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_7380c3_120413_130441/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_7380c3_120413_130441/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_7380c3_120413_130441/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_7380c3_120413_130441/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_7380c3_120413_130441/metadata.json
20250408_c023bd_121312_134108,2025-04-08,c023bd,2025-04-08 12:13:12,2025-04-08 13:41:08,87.93333333333334,11,,ACA875,2025-04-08 10:16:49,2025-04-08 17:12:23,LFPG,CYUL,True,[],2485,0,3201,465.36379799289114,445.03389698712533,533.3055314465115,519.4412562102019,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_c023bd_121312_134108,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_c023bd_121312_134108/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_c023bd_121312_134108/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_c023bd_121312_134108/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_c023bd_121312_134108/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_c023bd_121312_134108/metadata.json
20250408_a19a62_121332_133139,2025-04-08,a19a62,2025-04-08 12:13:32,2025-04-08 13:31:39,78.11666666666666,7,,N202KR,2025-04-08 11:07:11,2025-04-08 18:52:27,LEMD,KIAD,True,[],3098,0,8745,566.5377964527387,457.66867143477964,524.6997016262997,514.4240467616884,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_a19a62_121332_133139,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_a19a62_121332_133139/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_a19a62_121332_133139/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_a19a62_121332_133139/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_a19a62_121332_133139/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_a19a62_121332_133139/metadata.json
20250408_896409_121645_133506,2025-04-08,896409,2025-04-08 12:16:45,2025-04-08 13:35:06,78.35,10,,ETD1,2025-04-08 04:20:30,2025-04-08 17:53:58,,KJFK,True,[],1313,0,7387,508.60395737988443,461.6027139322449,520.9215620208798,520.1112731102218,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_896409_121645_133506,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_896409_121645_133506/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_896409_121645_133506/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_896409_121645_133506/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_896409_121645_133506/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_896409_121645_133506/metadata.json
20250408_0101d0_121719_131925,2025-04-08,0101d0,2025-04-08 12:17:19,2025-04-08 13:19:25,62.1,7,,SUBTU,2025-04-08 10:04:10,2025-04-08 17:54:06,LFPB,,True,[],2248,0,1476,481.43406121912324,506.5844579510986,511.8273364312471,503.15979953998954,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_0101d0_121719_131925,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_0101d0_121719_131925/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_0101d0_121719_131925/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_0101d0_121719_131925/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_0101d0_121719_131925/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_0101d0_121719_131925/metadata.json
20250408_e48ba8_122313_140235,2025-04-08,e48ba8,2025-04-08 12:23:13,2025-04-08 14:02:35,99.36666666666666,10,,TAM8147,2025-04-08 11:50:31,2025-04-08 21:17:33,LPPT,SBMT,True,[],1515,0,3735,724.2471418352736,487.3162392926544,470.3429236968199,462.63198787019,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_e48ba8_122313_140235,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_e48ba8_122313_140235/adsc.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_e48ba8_122313_140235/adsb_before.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_e48ba8_122313_140235/adsb_after.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_e48ba8_122313_140235/stitched_minimal.parquet,C:/Users/ANTOINE/OneDrive/Desktop/aero_project/artifacts/step1_raw_20250408_20250409/flights/20250408_e48ba8_122313_140235/metadata.json
